age,IndividualID,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
40,0034V00002ZUoluQAD, Private,130760, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,>50K
41,0034V00002ZUolvQAD, Self-emp-not-inc,49572, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,<=50K
40,0034V00002ZUolwQAD, Private,237601, Bachelors,13, Never-married, Sales, Not-in-family, Other, Female,0,0,55, United-States,>50K
42,0034V00002ZUolxQAD, Private,169628, Some-college,10, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,38, United-States,<=50K
61,0034V00002ZUolyQAD, Self-emp-not-inc,36671, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,2352,50, United-States,<=50K
18,0034V00002ZUolzQAD, Private,231193,12th,8, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,30, United-States,<=50K
59,0034V00002ZUom0QAD, ?,192130, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,16, United-States,<=50K
21,0034V00002ZUom1QAD, ?,149704, HS-grad,9, Never-married, ?, Not-in-family, White, Female,1055,0,40, United-States,<=50K
48,0034V00002ZUom2QAD, Private,102102, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States,>50K
41,0034V00002ZUom3QAD, Self-emp-inc,32185, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,<=50K
18,0034V00002ZUom4QAD, ?,196061, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,33, United-States,<=50K
23,0034V00002Ze2shQAB, Private,211046, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,2463,0,40, United-States,<=50K
60,0034V00002Ze2siQAB, Private,31577, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,>50K
22,0034V00002Ze2sjQAB, Private,162343, Some-college,10, Never-married, Other-service, Other-relative, Black, Male,0,0,20, United-States,<=50K
61,0034V00002Ze2skQAB, Private,128831, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<=50K
25,0034V00002Ze2slQAB, Private,316688, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States,<=50K
46,0034V00002Ze2smQAB, Private,90758, Masters,14, Never-married, Tech-support, Not-in-family, White, Male,0,0,35, United-States,>50K
43,0034V00002Ze2snQAB, Private,274363, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, England,>50K
43,0034V00002Ze2soQAB, Private,154538, Assoc-acdm,12, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,<=50K
24,0034V00002Ze2spQAB, Private,106085, HS-grad,9, Never-married, Other-service, Own-child, Black, Male,0,1721,30, United-States,<=50K
68,0034V00002Ze2sqQAB, Self-emp-not-inc,315859,11th,7, Never-married, Farming-fishing, Unmarried, White, Male,0,0,20, United-States,<=50K
31,0034V00002Ze2srQAB, Private,51471, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States,<=50K
17,0034V00002Ze2ssQAB, Private,193830,11th,7, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,<=50K
32,0034V00002Ze2stQAB, Private,231043, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,48, United-States,>50K
50,0034V00002Ze2suQAB, ?,23780, Masters,14, Married-spouse-absent, ?, Other-relative, White, Male,0,0,40, United-States,<=50K
33,0034V00002Ze2tBQAR, Private,169879, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,3103,0,47, United-States,>50K
64,0034V00002Ze2tCQAR, Private,270333, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,>50K
20,0034V00002Ze2tDQAR, Private,138768, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,30, United-States,<=50K
30,0034V00002Ze2tEQAR, Private,191571, HS-grad,9, Separated, Other-service, Own-child, White, Female,0,0,36, United-States,<=50K
22,0034V00002Ze2tFQAR, ?,219941, Some-college,10, Never-married, ?, Own-child, Black, Male,0,0,40, United-States,<=50K
43,0034V00002Ze2tGQAR, Private,94113, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States,<=50K
22,0034V00002Ze2tHQAR, Private,137510, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,<=50K
17,0034V00002Ze2tIQAR, Private,32607,10th,6, Never-married, Farming-fishing, Own-child, White, Male,0,0,20, United-States,<=50K
47,0034V00002Ze2tJQAR, Self-emp-not-inc,93208, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,75, Italy,<=50K
41,0034V00002Ze2tKQAR, Private,254440, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States,<=50K
56,0034V00002Ze2tLQAR, Private,186556, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,>50K
64,0034V00002Ze2tMQAR, Private,169871, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,<=50K
47,0034V00002Ze2tNQAR, Private,191277, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,>50K
48,0034V00002Ze2tOQAR, Private,167159, Assoc-voc,11, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States,<=50K
31,0034V00002Ze2tPQAR, Private,171871, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,46, United-States,<=50K
29,0034V00002Ze2tQQAR, Private,154411, Assoc-voc,11, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States,<=50K
30,0034V00002Ze2tRQAR, Private,129227, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,<=50K
32,0034V00002Ze2tSQAR, Private,110331, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1672,60, United-States,<=50K
57,0034V00002Ze2tTQAR, Private,34269, HS-grad,9, Widowed, Transport-moving, Unmarried, White, Male,0,653,42, United-States,>50K
62,0034V00002Ze2tUQAR, Private,174355, HS-grad,9, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States,<=50K
39,0034V00002Ze2tVQAR, Private,680390, HS-grad,9, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,24, United-States,<=50K
43,0034V00002Ze2tWQAR, Private,233130, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,25, United-States,<=50K
24,0034V00002Ze2tXQAR, Self-emp-inc,165474, Bachelors,13, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,<=50K
42,0034V00002Ze2tYQAR, ?,257780,11th,7, Married-civ-spouse, ?, Husband, White, Male,0,0,15, United-States,<=50K
53,0034V00002Ze2tZQAR, Private,194259, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,4386,0,40, United-States,>50K
26,0034V00002Ze2taQAB, Private,280093, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,<=50K
73,0034V00002Ze2tbQAB, Self-emp-not-inc,177387, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,<=50K
72,0034V00002Ze2tcQAB, ?,28929,11th,7, Widowed, ?, Not-in-family, White, Female,0,0,24, United-States,<=50K
55,0034V00002Ze2tdQAB, Private,105304, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<=50K
25,0034V00002Ze2teQAB, Private,499233, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,<=50K
41,0034V00002Ze2tfQAB, Private,180572, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States,>50K
24,0034V00002Ze2tgQAB, Private,321435, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States,<=50K
63,0034V00002Ze2svQAB, Private,86108, HS-grad,9, Widowed, Farming-fishing, Not-in-family, White, Male,0,0,6, United-States,<=50K
17,0034V00002Ze2swQAB, Private,198124,11th,7, Never-married, Sales, Own-child, White, Male,0,0,20, United-States,<=50K
35,0034V00002Ze2sxQAB, Private,135162, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,<=50K
51,0034V00002Ze2syQAB, Private,146813, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,>50K
62,0034V00002Ze2szQAB, Local-gov,291175, Bachelors,13, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,48, United-States,<=50K
55,0034V00002Ze2t0QAB, Private,387569, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,4386,0,40, United-States,>50K
43,0034V00002Ze2t1QAB, Private,102895, Some-college,10, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,<=50K
40,0034V00002Ze2t2QAB, Local-gov,33274, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,50, United-States,<=50K
37,0034V00002Ze2t3QAB, Private,86551, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,>50K
39,0034V00002Ze2t4QAB, Private,138192, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
31,0034V00002Ze2t5QAB, Private,118966, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,18, United-States,<=50K
61,0034V00002Ze2t6QAB, Private,99784, Masters,14, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,>50K
26,0034V00002Ze2siQAB, Private,90980, Assoc-voc,11, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,55, United-States,<=50K
46,0034V00002Ze2t8QAB, Self-emp-not-inc,177407, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,<=50K
26,0034V00002Ze2t9QAB, Private,96467, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,<=50K
48,0034V00002Ze2tAQAR, State-gov,327886, Doctorate,16, Divorced, Prof-specialty, Own-child, White, Male,0,0,50, United-States,>50K
34,0034V00002Ze2thQAB, Private,111567, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States,<=50K
34,0034V00002Ze2tiQAB, Local-gov,166545, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,<=50K
59,0034V00002ZUolWQAT, Private,142182, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,>50K
34,0034V00002ZUolXQAT, Private,188798, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States,<=50K
49,0034V00002ZUolYQAT, Private,38563, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,56, United-States,>50K
18,0034V00002ZUolZQAT, Private,216284,11th,7, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States,<=50K
43,0034V00002ZUolaQAD, Private,191547, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Mexico,<=50K
48,0034V00002ZUolbQAD, Private,285335,11th,7, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,<=50K
28,0034V00002ZUolcQAD, Self-emp-inc,142712, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States,<=50K
33,0034V00002ZUoldQAD, Private,80945, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<=50K
24,0034V00002ZUoleQAD, Private,309055, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,15, United-States,<=50K
21,0034V00002ZUolfQAD, Private,62339,10th,6, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,<=50K
17,0034V00002ZUolgQAD, Private,368700,11th,7, Never-married, Sales, Own-child, White, Male,0,0,28, United-States,<=50K
39,0034V00002ZUolhQAD, Private,176186, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States,>50K
29,0034V00002ZUoliQAD, Self-emp-not-inc,266855, Bachelors,13, Separated, Prof-specialty, Own-child, White, Male,0,0,40, United-States,<=50K
44,0034V00002ZUoljQAD, Private,48087, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,>50K
24,0034V00002ZUolkQAD, Private,121313, Some-college,10, Never-married, Transport-moving, Own-child, White, Male,0,0,50, United-States,<=50K
71,0034V00002ZUollQAD, Self-emp-not-inc,143437, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,10605,0,40, United-States,>50K
51,0034V00002ZUolmQAD, Self-emp-not-inc,160724, Bachelors,13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,2415,40, China,>50K
55,0034V00002ZUolnQAD, Private,282753,5th-6th,3, Divorced, Other-service, Unmarried, Black, Male,0,0,25, United-States,<=50K
41,0034V00002ZUoloQAD, Private,194636, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,>50K
23,0034V00002ZUolpQAD, Private,153044, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,7, United-States,<=50K
38,0034V00002ZUolqQAD, Private,411797, Assoc-voc,11, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,<=50K
39,0034V00002ZUolrQAD, Private,117683, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,>50K
19,0034V00002ZUolsQAD, Private,376540, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States,<=50K
49,0034V00002ZUoltQAD, Private,72393,9th,5, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,<=50K
32,0034V00002ZUoluQAD, Private,270335, Bachelors,13, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,0,0,40, Philippines,>50K
27,0034V00002ZUolvQAD, Private,96226, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States,<=50K
38,0034V00002ZUolwQAD, Private,95336, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,>50K
33,0034V00002ZUolxQAD, Private,258498, Some-college,10, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,60, United-States,<=50K
63,0034V00002ZUolyQAD, ?,149698, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,15, United-States,<=50K
23,0034V00002ZUolzQAD, Private,205865, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,28, United-States,<=50K
33,0034V00002ZUom0QAD, Self-emp-inc,155781, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, ?,<=50K
54,0034V00002ZUom1QAD, Self-emp-not-inc,406468, HS-grad,9, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States,<=50K
29,0034V00002ZUom2QAD, Private,177119, Assoc-voc,11, Divorced, Tech-support, Not-in-family, White, Female,2174,0,45, United-States,<=50K
48,0034V00002ZUom3QAD, ?,144397, Some-college,10, Divorced, ?, Unmarried, Black, Female,0,0,30, United-States,<=50K
35,0034V00002ZUom4QAD, Self-emp-not-inc,372525, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,<=50K
28,0034V00002Ze2shQAB, Private,164170, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, India,<=50K
37,0034V00002Ze2shQAB, Private,183800, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,50, United-States,>50K
42,0034V00002Ze2siQAB, Self-emp-not-inc,177307, Prof-school,15, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States,>50K
40,0034V00002Ze2sjQAB, Private,170108, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,<=50K
47,0034V00002Ze2skQAB, Private,341995, Some-college,10, Divorced, Sales, Own-child, White, Male,0,0,55, United-States,<=50K
22,0034V00002Ze2slQAB, Private,226508, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female,0,0,50, United-States,<=50K
30,0034V00002Ze2smQAB, Private,87418, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,>50K
28,0034V00002Ze2snQAB, Private,109165, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,<=50K
63,0034V00002Ze2soQAB, Local-gov,28856,7th-8th,4, Married-civ-spouse, Other-service, Husband, White, Male,0,0,55, United-States,<=50K
51,0034V00002Ze2spQAB, Self-emp-not-inc,175897,9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, United-States,<=50K
22,0034V00002Ze2sqQAB, Private,99697, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States,<=50K
27,0034V00002Ze2srQAB, ?,90270, Assoc-acdm,12, Married-civ-spouse, ?, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States,<=50K
35,0034V00002Ze2ssQAB, Private,152375, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States,<=50K
46,0034V00002Ze2stQAB, Private,171550, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,38, United-States,<=50K
37,0034V00002Ze2suQAB, Private,211154, Some-college,10, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,52, United-States,<=50K
24,0034V00002Ze2tBQAR, Private,202570, Bachelors,13, Never-married, Prof-specialty, Own-child, Black, Male,0,0,15, United-States,<=50K
37,0034V00002Ze2tCQAR, Self-emp-not-inc,168496, HS-grad,9, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,10, United-States,<=50K
53,0034V00002Ze2tDQAR, Private,68898, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,<=50K
27,0034V00002Ze2tEQAR, Private,93235, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States,<=50K
38,0034V00002Ze2tFQAR, Private,278924, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,44, United-States,<=50K
53,0034V00002Ze2tGQAR, Self-emp-not-inc,311020,10th,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States,<=50K
34,0034V00002Ze2tHQAR, Private,175878, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,<=50K
23,0034V00002Ze2tIQAR, Private,543028, HS-grad,9, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States,<=50K
39,0034V00002Ze2tJQAR, Private,202027, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,45, United-States,>50K
43,0034V00002Ze2tKQAR, Private,158926, Masters,14, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,50, South,<=50K
67,0034V00002Ze2tLQAR, Self-emp-inc,76860, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States,>50K
81,0034V00002Ze2tMQAR, Self-emp-not-inc,136063, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States,<=50K
21,0034V00002Ze2tNQAR, Private,186648, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States,<=50K
23,0034V00002Ze2tOQAR, Private,257509, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,25, United-States,<=50K
25,0034V00002Ze2tPQAR, Private,98155, Some-college,10, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, United-States,<=50K
42,0034V00002Ze2tQQAR, Private,274198,5th-6th,3, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,38, Mexico,<=50K
38,0034V00002Ze2tRQAR, Private,97083, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,40, United-States,<=50K
64,0034V00002Ze2tSQAR, ?,29825, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,5, United-States,<=50K
32,0034V00002Ze2tTQAR, Private,262153, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<=50K
37,0034V00002Ze2tUQAR, Private,214738, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<=50K
51,0034V00002Ze2tVQAR, Private,138022, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,>50K
22,0034V00002Ze2tWQAR, Private,91842, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,42, United-States,<=50K
33,0034V00002Ze2tXQAR, Private,373662,1st-4th,2, Married-spouse-absent, Priv-house-serv, Not-in-family, White, Female,0,0,40, Guatemala,<=50K
42,0034V00002Ze2tYQAR, Private,162003, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,55, United-States,<=50K
19,0034V00002Ze2tZQAR, ?,52114, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,10, United-States,<=50K
51,0034V00002Ze2taQAB, Local-gov,241843, Preschool,1, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,<=50K
23,0034V00002Ze2tbQAB, Private,375871, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, Mexico,<=50K
37,0034V00002Ze2tcQAB, Private,186934,11th,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3103,0,44, United-States,>50K
37,0034V00002Ze2tdQAB, Private,176900, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,99, United-States,>50K
47,0034V00002Ze2teQAB, Private,21906, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,25, United-States,<=50K
41,0034V00002Ze2tfQAB, Private,132222, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2415,40, United-States,>50K
33,0034V00002Ze2tgQAB, Private,143653, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States,<=50K
31,0034V00002Ze2svQAB, Private,111567, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,>50K
31,0034V00002Ze2swQAB, Private,78602, Assoc-acdm,12, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States,<=50K
35,0034V00002Ze2sxQAB, Private,465507, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,<=50K
38,0034V00002Ze2syQAB, Self-emp-inc,196373, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,>50K
18,0034V00002Ze2szQAB, Private,293227, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,45, United-States,<=50K
20,0034V00002Ze2t0QAB, Private,241752, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<=50K
54,0034V00002Ze2t1QAB, Local-gov,166398, Some-college,10, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,35, United-States,<=50K
40,0034V00002Ze2t2QAB, Private,184682, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,<=50K
36,0034V00002Ze2t3QAB, Self-emp-inc,108293, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1977,45, United-States,>50K
43,0034V00002Ze2t4QAB, Private,250802, Some-college,10, Divorced, Craft-repair, Unmarried, White, Male,0,0,35, United-States,<=50K
44,0034V00002Ze2t5QAB, Self-emp-not-inc,325159, Some-college,10, Divorced, Farming-fishing, Unmarried, White, Male,0,0,40, United-States,<=50K
44,0034V00002Ze2t6QAB, State-gov,174675, HS-grad,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,>50K
43,0034V00002Ze2siQAB, Private,227065, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,43, United-States,>50K
51,0034V00002Ze2t8QAB, Private,269080,7th-8th,4, Widowed, Other-service, Unmarried, Black, Female,0,0,40, United-States,<=50K
18,0034V00002Ze2t9QAB, Private,177722, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States,<=50K
51,0034V00002Ze2tAQAR, Private,133461, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,<=50K
41,0034V00002Ze2thQAB, Private,239683,10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, ?,<=50K
44,0034V00002Ze2tiQAB, Self-emp-inc,398473, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States,>50K
33,0034V00002ZUolWQAT, Local-gov,298785,10th,6, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,<=50K
33,0034V00002ZUolXQAT, Self-emp-not-inc,123424, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,>50K
42,0034V00002ZUolYQAT, Private,176286, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,>50K
25,0034V00002ZUolZQAT, Private,150062, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,<=50K
32,0034V00002ZUolaQAD, Private,169240, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,38, United-States,<=50K
32,0034V00002ZUolbQAD, Private,288273, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, Mexico,<=50K
36,0034V00002ZUolcQAD, Private,526968,10th,6, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,<=50K
28,0034V00002ZUoldQAD, Private,57066, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,<=50K
20,0034V00002ZUoleQAD, Private,323573, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States,<=50K
35,0034V00002ZUolfQAD, Self-emp-inc,368825, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,>50K
55,0034V00002ZUolgQAD, Self-emp-not-inc,189721, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, United-States,<=50K
48,0034V00002ZUolhQAD, Private,164966, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, India,>50K
36,0034V00002ZUoliQAD, ?,94954, Assoc-voc,11, Widowed, ?, Not-in-family, White, Female,0,0,20, United-States,<=50K
34,0034V00002ZUoljQAD, Private,202046, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States,>50K
28,0034V00002ZUolkQAD, Private,161538, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Female,0,0,35, United-States,<=50K
67,0034V00002ZUollQAD, Private,105252, Bachelors,13, Widowed, Exec-managerial, Not-in-family, White, Male,0,2392,40, United-States,>50K
37,0034V00002ZUolmQAD, Private,200153, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
44,0034V00002ZUolnQAD, Private,32185, HS-grad,9, Never-married, Transport-moving, Unmarried, White, Male,0,0,70, United-States,<=50K
25,0034V00002ZUoloQAD, Private,178326, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,<=50K
21,0034V00002ZUolpQAD, Private,255957, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,4101,0,40, United-States,<=50K
40,0034V00002ZUolqQAD, State-gov,188693, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States,>50K
